Kjedenavn;1_Kategori_nr;1_Kategori_navn;2_Hovedvaregruppe_nr;2_Hovedvaregruppe_navn;3_Undervaregruppe_nr;3_Undervaregruppe_navn;4_Varegruppe_nr;4_Varegruppe_navn;Hovedvaregruppenr_UNSPSC;Hovedvaregruppenavn_UNSPSC;Undervaregruppe_1_nr_UNSPSC;Undervaregruppe_1_navn_UNSPSC;Undervaregruppe_2_nr_UNSPSC;Undervaregruppe_2_navn_UNSPSC;Undervaregruppe_3_nr_UNSPSC;Undervaregruppe_3_navn_UNSPSC;NG Sortimentskode;EAN D-Pakn;EAN F-Pakn;Varenummer;Nytt Varenummer;Varenavn;Antall;Pakn.type;Mengde;Måleenhet;Nettovekt;Pris pakn.type;Pris bestill.enh;Pris måleenhet;Anbrekk;Antall i anbrekk;OrdreBetingelser;Holdbarhet;Temperaturkrav;Maksimumstemperatur;Minimumstemperatur;Vektvare;Leverandørnavn;MVA;Energi kilojoule;Energi kcal;Protein;Karbohydrat;Fett;Sukker;Mettede fettsyrer;Kostfiber;Natrium;Flerumettede fettsyrer;Jern;Kalium;Egg;Fisk;Gluten;Melk;Nøtter;Peanøtter;Selleri;Sennep;Sesam;Skalldyr;Soya;Sulfitt;Bløtdyr;Lupiner;Svanen;Blomsten;FSC;MSC;Ø-merket (Debio);EU sitt økologimerke;Krav;Fairtrade;TCO;Energy Star;Nøkkelhullet;Nyt Norge;Genmodifisert;Økologisk;Allergitestet;Varebilde_url;Miljøbilde_url;HMS-datablad_url;Varedeklarasjon;Vare_beskrivelse
VOIS;35;DRIKKEVARER;100;KAFFE;10001;KAFFE, FINMALT/FILTERMALT;1838;KAFFE, FINMALT/FILTERMALT;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201706;Kaffebønner;1;17040912223852;17040912223852;5536800;;EVERGOOD DARK ROAST FINMALT 36X100G PROF;1;krt;0,1;kg;3,6;662,17;662,17;183,94;;;J;50;Tørrvare / Ingen krav;0;0;N;JOH. JOHANNSON KAFFE;15;5;2;0,28;0;0;0;0;0;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/17040912223852/as/large.jpg;https://bilder.ngdata.no/17040912223852/campaign/large.jpg;;Kaffe;EVERGOOD Kaffe består av 100% Arabica-bønner fra Colombia, Kenya, Costa Rica, Brasil og Guatemala. EVERGOOD Dark Roast er en mørkere brent kaffe med kraftig aroma og kontinentalt preg. I frodige fjellområder høyt over havet, finnes det unike klimaet som modner kaffeplantens bønner langsomt. Slik får den fyldige, aromatiske smaksrikdommen som kjennetegner EVERGOOD Kaffe tid til å utvikle seg. En nøye utvalgt blanding der vi henter en søtlig syrlighet fra Kenya, mens bønner fra Colombia bidrar med silkemyk balanse, god fylde og en lang, elegant ettersmak. EVERGOOD Kaffe er 50% Rainforest Alliance-sertifisert. Rainforest Alliance er en internasjonal organisasjon som jobber for å bevare biologisk mangfold og bærekraftig livsgrunnlag. Sertifiseringsordningen til Rainforest Alliance garanterer at råvarene er produsert under verdige og miljøvennlige forhold. Les mer på www.ra.org. EVERGOOD Dark Roast blir produsert på Norges miljøvennlige kaffebrenneri som ble åpnet i 2020. Brenneriet er hovedsakelig bygget i tre, og drives med 100% fornybar energi. Du kan lese mer om Norges miljøvennlige kaffebrenneri på www.evergood.no. Vi samarbeider med Miljøfyrtårn og Grønt Punkt Norge for å tilby norske forbrukere miljøvennlig kaffe. Dette er et Serveringsprodukt og passer til kolbe- og termostraktere.
VOIS;35;DRIKKEVARER;100;KAFFE;10001;KAFFE, FINMALT/FILTERMALT;1838;KAFFE, FINMALT/FILTERMALT;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201706;Kaffebønner;1;17040912223685;17040912223685;5534961;;ALI ORIGINAL FINMALT 20X300G PROFF;1;krt;0,3;kg;6;766,31;766,31;127,72;;;J;50;Tørrvare / Ingen krav;0;0;N;JOH. JOHANNSON KAFFE;15;5;2;0,28;0;0,05;0;0;0;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/17040912223685/as/large.jpg;https://bilder.ngdata.no/17040912223685/campaign/large.jpg;;Kaffe;ALI Kaffe består av 100% Arabica-bønner fra Brasil og Colombia som dyrkes på 1.000 - 1.600 meters høyde, hvor det er perfekt jordsmonn og klima for kaffedyrking. Ved å kombinere kaffebønner fra de to landene får vi fram en perfekt balanse mellom god fylde, fin aroma og lett syrlighet som gir den gode smaken som kjennetegner ALI Kaffe. ALI Kaffe har en oppkvikkende effekt, samtidig som den er rund og mild, med god fylde og fin aroma. Det er derfor vi med et lite glimt i øyet sier at den kurerer gruff. ALI Kaffe er UTZ-sertifisert. Ved å kjøpe UTZ-sertifisert kaffe, støtter vi bærekraftig kaffedyrking. UTZ-sertifiserte gårder dyrker kaffe med respekt for mennesker og miljø. Les mer på www.utz.org. ALI Kaffe blir produsert på Norges miljøvennlige kaffebrenneri som ble åpnet i 2020. Brenneriet er hovedsakelig bygget i tre, og drives med 100% fornybar energi. Du kan lese mer om Norges miljøvennlige kaffebrenneri på www.alikaffe.no. Vi samarbeider med Miljøfyrtårn og Grønt Punkt Norge for å tilby norske forbrukere miljøvennlig kaffe. www.johjohannsonkaffe.no/servering Dette er et Serveringsprodukt og passer til kolbe- og termostraktere.
VOIS;35;DRIKKEVARER;100;KAFFE;10001;KAFFE, FINMALT/FILTERMALT;1839;KAFFE, FINMALT/FILTERMALT KOFFEINFRI;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201706;Kaffebønner;3;17040913336711;7040913336714;5534532;;EVERGOOD KOFFEINFRI FILTERMALT 250G;12;pos;0,25;kg;0,25;43,11;517,32;172,44;;;J;50;Tørrvare / Ingen krav;0;0;N;JOH. JOHANNSON KAFFE;15;5;2;0,28;0;0,05;0;0;0;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7040913336714/as/large.jpg;https://bilder.ngdata.no/7040913336714/campaign/large.jpg;;Kaffe;EVERGOOD Koffeinfri er en nøye utvalgt blanding der vi henter fruktighet fra Etiopia, mens bønner fra Colombia bidrar med silkemyk balanse, god fylde og en lang, elegant ettersmak. Koffeinet er fjernet gjennom en spesielt utviklet prosess, helt uten bruk av kjemikalier, der den karakteristiske smaken og aromaen er tatt godt vare på. Kaffen er Rainforest Alliance-sertifisert som betyr at den er dyrket med respekt for både mennesker og natur. Les mer på www.ra.orgEVERGOOD Koffeinfri blir produsert på Norges miljøvennlige kaffebrenneri. Du kan lese mer på www.evergood.no.
VOIS;35;DRIKKEVARER;100;KAFFE;10013;KAFFE, INSTANT/PULVER;1846;KAFFE, INSTANT/PULVER;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201709;Pulverkaffe;1;8711000394960;8711000394953;5021506;;FRIELE DELICATE ROAST 1,25L;2;pk;1,25;ltr;1,4;539,21;1078,42;431,37;;;J;50;Frysevare;-18;-23;N;JDE PROFESSIONAL NORGE;15;0;;0;0;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;J;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8711000394953/as/large.jpg;https://bilder.ngdata.no/8711000394953/campaign/large.jpg;;KAFFEKONSENTRAT;En fyldig kaffe med myke sitrustoner, Elegant for dem som foretrekker kaffen svart.
VOIS;35;DRIKKEVARER;100;KAFFE;10013;KAFFE, INSTANT/PULVER;1846;KAFFE, INSTANT/PULVER;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201709;Pulverkaffe;1;7613039860892;7613039860885;5641527;;NESCAFE GULL 200G NESTLE;6;gl;0,2;kg;0,2;115,95;695,7;579,75;;;J;50;Tørrvare / Ingen krav;0;0;N;NESTLE NORGE;15;484;118;7,8;3,1;0,2;3,1;0,1;34,1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7613039860885/as/large.jpg;https://bilder.ngdata.no/7613039860885/campaign/large.jpg;;100% instant kaffe;"En rikholdig vel balansert kopp som nettop er hva den norske instant forbruker ønsker 100% instant coffee&#xa0; Ny !&#xa0; Split Roast teknologi"
VOIS;35;DRIKKEVARER;102;KAFFE/TE TILBEHØR;10207;KONSENTRAT, SITRONSAFT;1853;SITRONSAFT/-KONSENTRAT;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202300;Alkoholfrie drikkevarer;50202304;Lagringsstabil juice;3;7610600000954;76106002;6023345;;SITRONSAFT 115ML SICILIA;12;fl;0,115;ltr;0,115;11,58;138,96;100,7;;;J;50;Tørrvare / Ingen krav;0;0;N;JENSEN & CO;15;129;31;0,4;7,2;0,5;2,4;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/76106002/as/large.jpg;https://bilder.ngdata.no/76106002/campaign/large.jpg;;sitronsaft (fremstilt av konsentrat), sitronolje, konserveringsmiddel (kaliumdisulfitt);"Sitronsaft fra 4-5 sitroner.&#xa0;Inneholder en kapsel inne i flasken med sitronolje som er ekstrahert fra skallet av sitrusfrukten. Hver dose er ledsaget av helt naturlig, herlig aromatisk sitrusolje."
VOIS;35;DRIKKEVARER;102;KAFFE/TE TILBEHØR;10210;SØTNING KAFFE/TE;1854;SØTNING KAFFE/TE;50000000;Mat, drikkevarer og tobakksprodukter;50160000;Sjokolade, sukker, søtningsstoffer og konfekt;50161500;Sjokolade, sukker og søtningsprodukter;50161510;Kunstige søtningsmidler;1;8711000476420;8711000476208;5819115;;NATREEN TABLETTER BORDDISPENSER 500STK;12;pk;500;stk;0,032;17,64;211,68;0,04;;;N;50;Tørrvare / Ingen krav;0;0;N;JDE RETAIL NORGE;15;106;25;0;1;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8711000476208/as/large.jpg;https://bilder.ngdata.no/8711000476208/campaign/large.jpg;;Søtningsmidler (natriumsyklamat, natriumsakkarin, sukralose), surhetsregulatorer (natriumhydrogenkarbonat, natriumcitrat), maltodextrin.;Natreen tabletter til varme drikker. Natreen er et kalorifritt søtningsmiddel som smaker som sukker. Søt te og kaffe med Natreen og spar kalorier. 1 tablett=1 ts sukker=20 kcal spart. Kommer i praktisk dispenser som inneholder 500 tabletter.
VOIS;35;DRIKKEVARER;104;TE;10401;TE, VANLIG;1858;TE POSER/BAGS;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201713;Teposer;1;8720608009473;8720608009305;6057004;;YELLOW LABEL 100POS LIPTON;12;pk;100;stk;0,18;69,73;836,76;0,7;*;1;J;50;Tørrvare / Ingen krav;0;0;N;HANSA BORG AS;15;16;4;0;0;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;J;N;N;N;N;N;N;N;J;N;https://bilder.ngdata.no/8720608009305/as/large.jpg;https://bilder.ngdata.no/8720608009305/campaign/large.jpg;;sort te;En ny bedre blanding av verdens mestselgende te.
VOIS;35;DRIKKEVARER;104;TE;10401;TE, VANLIG;1858;TE POSER/BAGS;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201713;Teposer;1;8720608023172;8720608023028;6218739;;EARL GREY TE 100POS LIPTON;12;pk;100;stk;0,2;53,6;643,2;0,54;;;J;50;Tørrvare / Ingen krav;0;0;N;HANSA BORG AS;15;17;4;0,5;0,5;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8720608023028/as/large.jpg;https://bilder.ngdata.no/8720608023028/campaign/large.jpg;;Svart te (95,8%), aroma (4,2%).;Klassisk engelsk svart teblanding med en frisk smak av sitrusfrukten bergamott. Hver tepose er foliepakket for å bevare den friske smaken, aromaen og fuktigheten. For en positiv og bærekraftig utvikling for både mennesker og miljø er teen høstet fra Rainforest Alliance-sertifiserte plantasjer. Les mer på www.ra.org.
VOIS;35;DRIKKEVARER;104;TE;10401;TE, VANLIG;1858;TE POSER/BAGS;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201713;Teposer;1;8720608023196;8720608023035;6219141;;ROSEHIPTEA 100POS LIPTON;12;pk;100;stk;0,25;72,71;872,52;0,73;;;J;50;Tørrvare / Ingen krav;0;0;N;HANSA BORG AS;15;17;4;0,5;0,5;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8720608023035/as/large.jpg;https://bilder.ngdata.no/8720608023035/campaign/large.jpg;;Nype (60%), hibiscus (40%).;Klassisk urtete med nype. Koffeinfri. Hver tepose er foliepakket for å bevare den friske smaken, aromaen og fuktigheten.
VOIS;35;DRIKKEVARER;104;TE;10401;TE, VANLIG;1858;TE POSER/BAGS;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201713;Teposer;1;15060123608929;5060123608007;6508907;;URTETE MIXBOKS KOFFEINFRI;4;esk;80;stk;0,16;117,54;470,16;1,47;;;J;50;Tørrvare / Ingen krav;0;0;N;SVEINES AS;15;7;4;0,08;0,1;0,1;0,01;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/5060123608007/as/large.jpg;https://bilder.ngdata.no/5060123608007/campaign/large.jpg;;Solbær, jordbær, vanillje, blåbær, sitron, lime, appelsin, fersken, eple, kanel;En blanding av 8 sorter frukt og bær te samlet i en kartong, kofeinfri, den beste teen perfekt til iste.
VOIS;35;DRIKKEVARER;104;TE;10404;TE, FRUKT/ BÆR;1860;TE, FRUKT/ BÆR;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;50201713;Teposer;1;8720608023417;8720608023141;6218762;;LEMON TEA 160G 100POS LIPTON;12;pk;100;stk;0,16;85,37;1024,44;0,85;;;J;50;Tørrvare / Ingen krav;0;0;N;HANSA BORG AS;15;0;0;0;0;0;0;0;0;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8720608023141/as/large.jpg;https://bilder.ngdata.no/8720608023141/campaign/large.jpg;;Svart te, aroma, sitronskall (2%);En forfriskende svart te med sitronskall. Hver tepose er foliepakket for å bevare den friske smaken, aromaen og fuktigheten. For en positiv og bærekraftig utvikling for både mennesker og miljø er teen høstet fra Rainforest Alliance-sertifiserte plantasjer. Les mer på www.ra.org.
VOIS;35;DRIKKEVARER;106;SJOKOLADEDRIKKER;10601;SJOKOLADEDRIKK, PULVER;1867;DRIKKEKAKAO;50000000;Mat, drikkevarer og tobakksprodukter;50130000;Meieriprodukter og egg;50131700;Melk og smørprodukter;50131702;Lagringsstabile melk eller smørprodukter;3;7622300473976;7622300473983;2137362;;REGIA KAKAO ORIGINAL 260G;14;pk;0,26;kg;0,26;70,3;984,2;270,38;;;J;50;Tørrvare / Ingen krav;;;N;MONDELEZ NORGE;15;1680;405;23;14;20;1,9;15,5;33,5;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622300473983/as/large.jpg;https://bilder.ngdata.no/7622300473983/campaign/large.jpg;;Pulver av presset kakaomasse fremstilt av rensede, røstede og nøytraliserte kakaobønner.;Med Freia Regia Original Kakao kan du lage ekte kakao fra bunnen av. Tilberedes med 4-5ss kakaopulver, 4-5ss sukker og 1L lettmelk. Ønsker du en kakao med litt ekstra snert, kan du tilsette kaffe, vaniljesukker eller malt krydder som kanel og chili. Og du - ikke glem å toppe kakaoen med krem! Les om COCOA LIFE på www.freia.no/baerekraft
VOIS;35;DRIKKEVARER;106;SJOKOLADEDRIKKER;10601;SJOKOLADEDRIKK, PULVER;1868;SJOKODRIKK PULVER;50000000;Mat, drikkevarer og tobakksprodukter;50130000;Meieriprodukter og egg;50131700;Melk og smørprodukter;50131702;Lagringsstabile melk eller smørprodukter;3;7622210665119;7622210664181;5445846;;O'BOY ORIGINAL 450G FREIA;15;pos;0;;0,45;49,91;748,65;;;;J;50;Tørrvare / Ingen krav;0;0;N;MONDELEZ NORGE;15;1632;386;4,6;82;2,7;80;1,2;6,7;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622210664181/as/large.jpg;https://bilder.ngdata.no/7622210664181/campaign/large.jpg;;Sukker,18% fettredusert kakao (med emulgator soyalecitin), druesukker, salt, surhetsregulator (kaliumkarbonater), aroma (vanillin);"&#xa0;1/3 pall med O boy sjokoladepulver 450g pose. 120 salg."
VOIS;35;DRIKKEVARER;106;SJOKOLADEDRIKKER;10601;SJOKOLADEDRIKK, PULVER;1868;SJOKODRIKK PULVER;50000000;Mat, drikkevarer og tobakksprodukter;50130000;Meieriprodukter og egg;50131700;Melk og smørprodukter;50131702;Lagringsstabile melk eller smørprodukter;;7622201150662;7622201150686;5446885;;O'BOY MINDRE SUKKER 500G POSE FREIA;15;pos;0;;0,5;57,53;862,95;;;;J;50;Tørrvare / Ingen krav;0;0;N;MONDELEZ NORGE;15;1398;334;7,4;48;4,3;44;2;36;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622201150686/as/large.jpg;https://bilder.ngdata.no/7622201150686/campaign/large.jpg;;29,5% fettredusert kakao (med emulgator soyalecitiner), sukker, inulin (cikoriarotfiber), surhetsregulator (kaliumkarbonater), aroma(vanillin);O boy sjokoladepulver med mindre sukker, 500g pose. Ny forpakning med vesentlig forbedret klima avtrykk
VOIS;35;DRIKKEVARER;108;ESSENSER/EKSTRAKTER/GLØGG/TODDY;10807;GLØGG;1875;GLØGG;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202200;Alkoholholdige drikkevarer;50202207;Alkoholholdige cocktailer eller drinkblandinger;99;7035220002452;7035220002445;200329;;TOMTEGLØGG KRYDDER 1L;6;fl;3;ltr;1;62,25;373,5;20,75;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;220;52;0;13;0;13;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7035220002445/as/large.jpg;https://bilder.ngdata.no/7035220002445/campaign/large.jpg;;Vann, sukker, aroma, surhetsregulerende middel (sitronsyre), fargestoff (antocyaner, E150d), konserveringsmiddel (kaliumsorbat og natriumbenzoat).;En smaksrik gløgg hvor det er tilsatt ekte krydderekstrakt av allehånde, kardemomme, nellik og kanel. 144 stk av Tomtegløgg Krydder 1L.
VOIS;35;DRIKKEVARER;108;ESSENSER/EKSTRAKTER/GLØGG/TODDY;10807;GLØGG;1875;GLØGG;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202200;Alkoholholdige drikkevarer;50202207;Alkoholholdige cocktailer eller drinkblandinger;1;7035220003206;7035220003190;585596;;TOMTEGLØGG 2,5L;4;kn;7,5;ltr;2,5;98,94;395,76;13,19;*;1;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;251;59;0;15;0;15;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7035220003190/as/large.jpg;https://bilder.ngdata.no/7035220003190/campaign/large.jpg;;Vann, sukker, aroma, surhetsregulerende middel (sitronsyre), fargestoff (E150c) og konserveringsmiddel (natriumbenzoat).;Hele Norges favorittgløgg! En smaksrik gløgg hvor det er tilsatt ekte krydderekstrakt av allehånde, kardemomme, nellik og kanel.
VOIS;35;DRIKKEVARER;108;ESSENSER/EKSTRAKTER/GLØGG/TODDY;10807;GLØGG;1875;GLØGG;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202200;Alkoholholdige drikkevarer;50202207;Alkoholholdige cocktailer eller drinkblandinger;3;7039019501126;7039010501125;4329058;;TOMTEGLØGG ORIGINAL 500ML;6;fl;1,5;ltr;0,5;32,91;197,46;21,94;;;J;50;Tørrvare / Ingen krav;0;0;N;ORKLA FOODS NORGE;15;220;52;0;13;0;13;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010501125/as/large.jpg;https://bilder.ngdata.no/7039010501125/campaign/large.jpg;;Vann, sukker, aroma, surhetsregulerende middel (sitronsyre), fargestoff (E150c), konserveringsmiddel (kaliumsorbat, natriumbenzoat);Norges favorittgløgg siden 1969. 192 stk av Tomtegløgg Original 500 ml. En smaksrik gløgg hvor det er tilsatt ekte krydderekstrakt av allehånde, kardemomme, nellik og kanel.
VOIS;35;DRIKKEVARER;108;ESSENSER/EKSTRAKTER/GLØGG/TODDY;10807;GLØGG;1875;GLØGG;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202200;Alkoholholdige drikkevarer;50202207;Alkoholholdige cocktailer eller drinkblandinger;3;27035620042472;7035620033445;3193000;;GLØGGMIKS 175G ELDORADO;18;pos;0,175;kg;0,175;19,69;354,42;112,51;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;1865;444;9,8;64;16,5;43;1,2;0;;;;;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7035620033445/as/large.jpg;https://bilder.ngdata.no/7035620033445/campaign/large.jpg;;Mandler 30 %, rosiner (inneholder sulfitt) 70 %.;Tradisjonell gløggmiks fra Eldorado
VOIS;35;DRIKKEVARER;108;ESSENSER/EKSTRAKTER/GLØGG/TODDY;10807;GLØGG;1875;GLØGG;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202200;Alkoholholdige drikkevarer;50202207;Alkoholholdige cocktailer eller drinkblandinger;3;27035620059586;7035620041549;3178225;;GLØGG 0,75L ELDORADO;6;fl;2,25;ltr;0,891;25,45;152,7;11,31;;;J;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;765;180;0;45;0;45;0;0;;0;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7035620041549/as/large.jpg;https://bilder.ngdata.no/7035620041549/campaign/large.jpg;;Vann, sukker, farge 150d (sulfitt), surhetsregulerende middel E330, aroma, konserveringsmiddel (E202, E211). ;En deilig kryddergløgg fra Eldorado. Nydelig smak av julens kjente krydder.
VOIS;35;DRIKKEVARER;80;BRUS/MINERALVANN;8004;BRUS 0.36L-0.5L;1620;ØVRIG, BRUS 0.36L-0.5L, M/SUKKER;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202300;Alkoholfrie drikkevarer;50202306;Mineralvann (alkoholfrie drikkevarer);3;7044611870990;7044610870991;4079158;;VILLA 0,5L FL;24;fl;0,5;ltr;0,5;20,07;481,68;40,14;;;N;40;Tørrvare / Ingen krav;;;N;RINGNES AS;15;189;45;0;11,2;0;11,2;0;0;;0;0;0;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7044610870991/as/large.jpg;https://bilder.ngdata.no/7044610870991/campaign/large.jpg;;Kullsyreholdig vann, sukker, syre (sitronsyre), aroma, farge (E150d), konserveringsmiddel (natriumbenzoat);Villa er en frisk brus med rund og søtlig smak. Den er en utmerket tørsteslukker som passer til alle anledninger.
VOIS;35;DRIKKEVARER;80;BRUS/MINERALVANN;8004;BRUS 0.36L-0.5L;1623;BRUS 0.36L-0.5L, COLA, U/SUKKER;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50202300;Alkoholfrie drikkevarer;50202306;Mineralvann (alkoholfrie drikkevarer);3;7044611874660;7044610874661;5101167;;PEPSI MAX 0,5L FL;24;fl;0,5;ltr;0,5;19,8;475,2;39,6;;;N;40;Tørrvare / Ingen krav;0;0;N;RINGNES AS;15;2;1;0;0;0;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7044610874661/as/large.jpg;https://bilder.ngdata.no/7044610874661/campaign/large.jpg;;Kullsyreholdig vann,farge (karamell E150d), søtstoffer (aspartam, acesulfam K), syrer (fosforsyre, sitronsyre), surhetsregulerende middel (natriumcitrat), aromaer (bl.a. koffein). Inneholder en fenylalaninkilde;Pepsi MAX er en forfriskende cola med maksimal smak - uten sukker. Pepsi MAX er overlegen på smak, og for mange er Pepsi MAX til denudiskutable eneren blant brus
